date,observed,trend,seasonal,residual
2010-01-15,49.90833333333333,,0.05769827861579513,
2010-01-16,49.90833333333333,,0.05546018337769665,
2010-01-17,49.95,,0.10419827861579689,
2010-01-18,49.9625,,0.12081732623484198,
2010-01-19,50.0625,,0.11826970718723784,
2010-01-20,50.1375,,0.12860304052056604,
2010-01-21,50.17083333333333,,0.13550780242532268,
2010-01-22,50.30833333333334,,0.11022208813961454,
2010-01-23,50.35416666666666,,0.06576970718723585,
2010-01-24,50.35,,0.02293637385388747,
2010-01-25,50.40416666666667,,0.006698278615807407,
2010-01-26,50.49583333333334,,-0.112349340431813,
2010-01-27,50.583333333333336,,-0.255063626146097,
2010-01-28,50.72083333333333,,-0.32939695947943237,
2010-01-29,50.80833333333334,,-0.3733969594794293,
2010-01-30,50.89166666666667,,-0.3126350547175325,
2010-01-31,51.0375,,-0.28856362614610775,
2010-02-01,51.10416666666666,,-0.3213493404318162,
2010-02-02,51.15833333333333,,-0.3402541023365804,
2010-02-03,51.18333333333334,,-0.3411588642413297,
2010-02-04,51.270833333333336,,-0.33651600709848895,
2010-02-05,51.40416666666667,,-0.3058017213841926,
2010-02-06,51.55416666666667,,-0.2662064832889546,
2010-02-07,51.69583333333333,,-0.21413505471753114,
2010-02-08,51.80416666666667,,-0.11949219757468699,
2010-02-09,51.93333333333334,,-0.04439695947943578,
2010-02-10,52.00416666666666,,0.015412564330083978,
2010-02-11,52.075,,0.10165065956817854,
2010-02-12,52.16666666666666,,0.1770316119491322,
2010-02-13,52.28333333333333,,0.16255542147293722,
2010-02-14,52.4,,0.13760304052056638,
2010-02-15,52.4625,,0.1225792309967626,
2010-02-16,52.520833333333336,,0.11719827861580212,
2010-02-17,52.5625,,0.11284113575864962,
2010-02-18,52.60416666666666,,0.10979351671103599,
2010-02-19,52.69583333333333,,0.12500780242531517,
2010-02-20,52.775,,0.07950780242532529,
2010-02-21,52.79166666666666,,0.09379351671103775,
2010-02-22,52.81666666666666,,0.08072208813960868,
2010-02-23,52.90416666666667,,0.044269707187218454,
2010-02-24,52.92083333333333,,0.0756744690919926,
2010-02-25,52.93333333333334,,0.13807923099673713,
2010-02-26,52.94166666666666,,0.21507923099674242,
2010-02-27,52.92916666666667,,0.28953161194912225,
2010-02-28,52.93333333333334,,0.39069827861578643,
2010-03-01,53.00416666666666,,0.4849839929015043,
2010-03-02,53.0875,,0.5394839929015016,
2010-03-03,53.225,,0.6418649452824492,
2010-03-04,53.37083333333334,,0.779198278615794,
2010-03-05,53.47916666666666,,0.9009839929014869,
2010-03-06,53.50833333333333,,1.0119601833776808,
2010-03-07,53.520833333333336,,1.1497935167109996,
2010-03-08,53.54583333333333,,1.2647458976633952,
2010-03-09,53.62083333333334,,1.3728411357586405,
2010-03-10,53.65416666666667,,1.4116268500443563,
2010-03-11,53.74583333333334,,1.3684363738538816,
2010-03-12,53.8875,,1.393174469091988,
2010-03-13,54.0375,,1.3892697071872173,
2010-03-14,54.2695652173913,,1.3693649452824554,
2010-03-15,54.145833333333336,,1.387579230996749,
2010-03-16,54.15833333333333,,1.3734125643300739,
2010-03-17,54.18333333333334,,1.3432220881396044,
2010-03-18,54.13333333333333,,1.2846982786157919,
2010-03-19,54.075,,1.2691744690919857,
2010-03-20,54.1,,1.3260078024253157,
2010-03-21,54.16666666666666,,1.346341135758656,
2010-03-22,54.225,,1.347031611949134,
2010-03-23,54.3125,,1.3117935167110413,
2010-03-24,54.35416666666666,,1.2697697071872223,
2010-03-25,54.38333333333333,,1.2292935167110381,
2010-03-26,54.425,,1.3195078024253202,
2010-03-27,54.35416666666666,,1.3862935167110275,
2010-03-28,54.34583333333333,,1.4716744690919792,
2010-03-29,54.37916666666666,,1.5510078024253242,
2010-03-30,54.458333333333336,,1.598864945282457,
2010-03-31,54.50833333333333,,1.660650659568176,
2010-04-01,54.54583333333333,,1.7905078024253167,
2010-04-02,54.62083333333334,,1.82131732623484,
2010-04-03,54.708333333333336,,1.8108173262348326,
2010-04-04,54.775,,1.7844839929015062,
2010-04-05,54.825,,1.784150659568176,
2010-04-06,54.89166666666667,,1.800841135758652,
2010-04-07,54.90833333333333,,1.834222088139604,
2010-04-08,54.9125,,1.8725316119491278,
2010-04-09,54.975,,1.9736506595681784,
2010-04-10,54.99583333333334,,2.0294601833777004,
2010-04-11,55.0375,,1.9938173262348395,
2010-04-12,55.19583333333333,55.79313561076605,0.09016618751848027,-0.687468464951198
2010-04-13,55.30416666666667,55.86049275362319,0.06742809228038693,-0.623754179236911
2010-04-14,55.4125,55.92804037267081,-1.6252706654835838,1.109730292812778
2010-04-15,55.5625,55.99582608695652,-1.5430563797692973,1.109730292812778
2010-04-16,55.67916666666667,56.06382608695652,-1.494389713102628,1.109730292812778
2010-04-17,55.708333333333336,56.13142132505176,-1.5328182845312033,1.109730292812778
2010-04-18,55.76666666666667,56.19882608695652,-1.5418897131026275,1.109730292812778
2010-04-19,55.82916666666667,56.2662546583851,-1.5468182845312062,1.109730292812778
2010-04-20,55.92083333333333,56.332921325051764,-1.5218182845312147,1.109730292812778
2010-04-21,56.00416666666666,56.399230848861286,-1.5047944750074014,1.109730292812778
2010-04-22,56.14166666666667,56.46546894409938,-1.4335325702454829,1.109730292812778
2010-04-23,56.270833333333336,56.53144513457558,-1.3703420940550193,1.109730292812778
2010-04-24,56.37083333333334,56.59634989648034,-1.3352468559597814,1.109730292812778
2010-04-25,56.55,56.660064182194624,-1.2197944750074048,1.109730292812778
2010-04-26,56.708333333333336,56.72268322981367,-1.1240801892931107,1.109730292812778
