date,temp_max,temp_min,temp_mean,precipitation,wind_speed_max,humidity_mean,pressure_mean
2011-07-09,34.95572084750385,24.955720847503848,29.955720847503848,2.5679564375774437,18.289299958780482,,
2011-07-10,35.32977756583557,25.32977756583557,30.32977756583557,5.157166082401031,13.204562984513034,,
2011-07-11,33.97961758233268,23.97961758233268,28.97961758233268,0.0,14.507341913827734,,
2011-07-12,35.184404329196575,25.184404329196575,30.184404329196575,0.0,18.46811114835542,,
2011-07-13,36.25700187827249,26.257001878272487,31.257001878272487,0.0,11.29452855204217,,
2011-07-14,33.53874477820606,23.53874477820606,28.53874477820606,0.0,19.819882929111248,,
2011-07-15,32.415169778107284,22.415169778107284,27.415169778107284,0.0,8.262018240201932,,
2011-07-16,33.345002800950546,23.345002800950546,28.345002800950546,2.165559965263081,16.532754839694125,,
2011-07-17,33.46303134006706,23.46303134006706,28.46303134006706,1.0519242868356316,14.545505013386963,,
2011-07-18,33.904759430535975,23.904759430535975,28.904759430535975,0.0,19.136708982119895,,
2011-07-19,33.20998960017976,23.20998960017976,28.20998960017976,0.0,8.128130190680075,,
2011-07-20,34.80182641582855,24.80182641582855,29.80182641582855,0.09190036787739786,7.346044386043944,,
2011-07-21,35.793164160306375,25.793164160306375,30.793164160306375,5.178438035123843,18.750221929305685,,
2011-07-22,35.631700425778774,25.631700425778778,30.631700425778778,0.0,13.045389292254063,,
2011-07-23,36.79057624235812,26.79057624235812,31.79057624235812,0.0,14.545989481158973,,
2011-07-24,36.80829384476144,26.808293844761433,31.808293844761433,0.0,11.70125419545431,,
2011-07-25,35.2264522554829,25.226452255482897,30.226452255482897,0.0,19.564051899136185,,
2011-07-26,35.5904693973146,25.5904693973146,30.5904693973146,0.0,16.496081052050194,,
2011-07-27,34.249512489550305,24.249512489550305,29.249512489550305,0.0,16.203320440285218,,
2011-07-28,35.51277086040491,25.51277086040491,30.51277086040491,0.0,9.151897659125693,,
2011-07-29,35.279867407512604,25.279867407512604,30.279867407512604,0.0,17.50752776602201,,
2011-07-30,34.951517735277505,24.951517735277505,29.951517735277505,0.0,10.038935406212603,,
2011-07-31,34.12273918533631,24.122739185336307,29.122739185336307,0.0,11.707234861593626,,
2011-08-01,35.8228475285478,25.822847528547797,30.822847528547797,0.8877114646391651,8.173261676074247,,
2011-08-02,35.356269240748475,25.356269240748475,30.356269240748475,3.9644791611079184,14.217292627077942,,
2011-08-03,34.69668111010361,24.696681110103615,29.696681110103615,2.1522564587824187,20.32236630033655,,
2011-08-04,34.321722355197394,24.321722355197398,29.321722355197398,0.9438344257417854,16.1334749458159,,
2011-08-05,35.11564883709914,25.115648837099137,30.115648837099137,1.9551853208882037,12.790895467517483,,
2011-08-06,35.46597353259348,25.46597353259348,30.46597353259348,0.0,15.545731590505943,,
2011-08-07,35.762510890743116,25.762510890743116,30.762510890743116,0.0,15.518069860671085,,
2011-08-08,35.9861080454572,25.986108045457197,30.986108045457197,0.0,15.330343419632461,,
2011-08-09,38.18968570749938,28.18968570749938,33.18968570749938,0.0,15.886672151299116,,
2011-08-10,36.66833722397447,26.66833722397447,31.66833722397447,0.0,9.800028230274869,,
2011-08-11,35.469978709561474,25.469978709561477,30.469978709561477,0.0,15.532691800151055,,
2011-08-12,34.262628715438744,24.262628715438744,29.262628715438744,1.596013075583637,6.223758153498055,,
2011-08-13,35.12628352291732,25.126283522917316,30.126283522917316,0.10890470318868992,17.878118042019892,,
2011-08-14,36.33929285474465,26.33929285474465,31.33929285474465,0.4455107937960174,9.486254040448099,,
2011-08-15,35.689519622014345,25.68951962201435,30.68951962201435,0.0,20.88798915079458,,
2011-08-16,34.35561806709523,24.35561806709523,29.35561806709523,3.3022629790559432,2.7738186816909796,,
2011-08-17,33.43285667082271,23.43285667082271,28.43285667082271,0.7897856496766031,23.37212471263357,,
2011-08-18,34.54894304394644,24.54894304394644,29.54894304394644,0.0,6.803896616110427,,
2011-08-19,35.43310126701414,25.43310126701414,30.43310126701414,0.0,9.000326854314341,,
2011-08-20,35.803372251931194,25.80337225193119,30.80337225193119,0.0,16.495285189705005,,
2011-08-21,34.60342381450083,24.603423814500832,29.603423814500832,0.0,18.0935749221229,,
2011-08-22,34.8317049068672,24.831704906867202,29.831704906867202,0.0,13.583072867419746,,
2011-08-23,34.84375458673287,24.84375458673287,29.84375458673287,0.0,19.463030261289358,,
2011-08-24,34.965202724909005,24.965202724909005,29.965202724909005,1.7109282891697735,11.017228736219701,,
2011-08-25,35.82390392015035,25.82390392015035,30.82390392015035,0.0,13.001540266089794,,
2011-08-26,35.63778626776413,25.637786267764128,30.637786267764128,0.0,13.489610287588144,,
2011-08-27,36.04387192162819,26.043871921628188,31.043871921628188,0.9020313258707116,12.30802070910875,,
2011-08-28,35.584314851023194,25.584314851023198,30.584314851023198,0.0,5.3291071280438835,,
2011-08-29,35.51805865421385,25.518058654213853,30.518058654213853,0.0,14.87666466745753,,
2011-08-30,35.87167134204173,25.87167134204173,30.87167134204173,0.0,14.424964231486342,,
