date,temp_max,temp_min,temp_mean,precipitation,wind_speed_max,year,month,day,day_of_year,day_of_week,time_index,doy_sin,doy_cos,temp_lag_1,temp_lag_2,temp_lag_3,temp_lag_7,temp_lag_14,temp_roll_mean_7,temp_roll_std_7,temp_roll_mean_14,temp_roll_std_14,temp_roll_mean_30,temp_roll_std_30
2011-07-23,36.79057624235812,26.79057624235812,31.79057624235812,0.0,14.545989481158973,2011,7,23,204,5,14,-0.3594718130884232,-0.9331559438780432,30.631700425778774,30.79316416030637,29.80182641582855,28.345002800950542,29.955720847503848,29.307067739092435,1.0963058638053347,29.41499363807868,1.1557121628305156,29.41499363807868,1.1557121628305156
2011-07-24,36.80829384476144,26.808293844761437,31.808293844761437,0.0,11.70125419545431,2011,7,24,205,6,15,-0.3754703786876202,-0.9268343944460494,31.79057624235812,30.631700425778774,30.79316416030637,28.46303134006706,30.32977756583557,29.79929251643637,1.3390026265007697,29.546054737711128,1.3148339021194122,29.57336581169731,1.2714132848412598
2011-07-25,35.2264522554829,25.226452255482897,30.226452255482897,0.0,19.564051899136185,2011,7,25,206,0,16,-0.3913578365610259,-0.9202385798054075,31.808293844761437,31.79057624235812,30.631700425778774,28.90475943053597,28.97961758233268,30.27718715996414,1.3789716927362954,29.65166304334869,1.4363845419123769,29.71304881376382,1.3494099013545806
2011-07-26,35.5904693973146,25.5904693973146,30.5904693973146,0.0,16.496081052050194,2011,7,26,207,1,17,-0.4071294853542516,-0.9133704517637858,30.226452255482897,31.808293844761437,31.79057624235812,28.20998960017976,30.18440432919657,30.466000420670845,1.2435728501852035,29.74072266285942,1.4301506670039206,29.74324901621788,1.3124805816229042
2011-07-27,34.249512489550305,24.249512489550305,29.249512489550305,0.0,16.203320440285218,2011,7,27,208,2,18,-0.4227806579826773,-0.9062320427107697,30.5904693973146,30.226452255482897,31.808293844761437,29.80182641582855,31.257001878272487,30.80606896311868,0.7522435345177166,29.769727310582137,1.4438927195321447,29.790316815167696,1.2888569949828816
2011-07-28,35.51277086040491,25.51277086040491,30.51277086040491,0.0,9.151897659125693,2011,7,28,209,3,19,-0.4383067230125192,-0.898825465016444,29.249512489550305,30.5904693973146,30.226452255482897,30.79316416030637,28.53874477820606,30.72716697365036,0.8912545750576985,29.626335211387694,1.383238121624438,29.76185342960889,1.2586736009332233
2011-07-29,35.279867407512604,25.279867407512604,30.279867407512604,0.0,17.50752776602201,2011,7,29,210,4,20,-0.45370308603134424,-0.8911529104063088,30.51277086040491,29.249512489550305,30.5904693973146,30.631700425778774,27.415169778107284,30.68711078795015,0.8940904954203434,29.767337074401897,1.3643283489510096,29.79939930114869,1.2365561120098911
2011-07-30,34.951517735277505,24.951517735277505,29.951517735277505,0.0,10.038935406212603,2011,7,30,211,5,21,-0.46896519100763184,-0.8832166493127127,30.279867407512604,30.51277086040491,29.249512489550305,31.79057624235812,28.345002800950542,30.636848928197843,0.9075130820783318,29.971958333645137,1.187819990411933,29.822278734785066,1.2097976299346582
2011-07-31,34.12273918533631,24.122739185336307,29.122739185336307,0.0,11.707234861593626,2011,7,31,212,6,22,-0.48408852163897587,-0.8750190302029955,29.951517735277505,30.279867407512604,30.51277086040491,31.808293844761437,28.46303134006706,30.37412628432918,0.7742641431493307,30.086709400382777,1.0923156945520258,29.828153234807452,1.1809630777795062
2011-08-01,35.8228475285478,25.8228475285478,30.8228475285478,0.8877114646391651,8.173261676074247,2011,8,1,213,0,23,-0.4990686026885319,-0.8665624788845385,29.122739185336307,29.951517735277505,30.279867407512604,30.226452255482897,28.90475943053597,29.99047561869702,0.5881791149599136,30.133831389330584,1.0292946756617574,29.797483058743488,1.1631486151575297
