date,observed,trend,seasonal,residual
2011-07-23,19.7811104297663,,6.800485381321964,
2011-07-24,19.79350679515822,,6.714378203070997,
2011-07-25,18.20516468024036,,6.8668768003295035,
2011-07-26,18.561503931414915,,7.629239826832902,
2011-07-27,17.211694039987037,,7.624694574100926,
2011-07-28,18.46492695391192,,7.203265708572241,
2011-07-29,18.220828537517733,,7.068476021721167,
2011-07-30,17.88011770797842,,7.122050029413774,
2011-07-31,17.037815464795994,,7.494870653362081,
2011-08-01,18.72324158070764,,7.324970175195972,
2011-08-02,18.24082687625713,,7.221562963935107,
2011-08-03,17.564252825860223,,7.12049379462102,
2011-08-04,17.171163674508016,,7.003818517579635,
2011-08-05,17.945820648345826,,6.8883373591804515,
2011-08-06,18.27574242631575,,6.750590148039094,
2011-08-07,18.55074949503203,,6.757213343173224,
2011-08-08,18.751695359562845,,6.76623170324877,
2011-08-09,20.93150743355304,,6.869050288215227,
2011-08-10,19.385286096727285,,6.726921535505141,
2011-08-11,18.160954824042047,,6.692841149461208,
2011-08-12,16.926539852432697,,6.45383297876149,
2011-08-13,17.76204547217255,,5.68360295745494,
2011-08-14,18.9458297358066,,5.332678439981522,
2011-08-15,18.26576420259629,,6.013146904787883,
2011-08-16,16.900512078889548,,6.144825760710046,
2011-08-17,15.94535112265945,,6.851977706784037,
2011-08-18,17.0279985322067,,7.041851109260533,
2011-08-19,17.87768828320632,,7.0381408528019485,
2011-08-20,18.212471487339123,,6.843830871329634,
2011-08-21,16.976026461813635,,6.56606321256097,
2011-08-22,17.166812958701566,,6.30816223090486,
2011-08-23,17.140381130959536,,6.163617031001966,
2011-08-24,17.22237223669591,,5.714051397293892,
2011-08-25,18.040652550636143,,4.939352223059635,
2011-08-26,17.813162129276535,,4.56542592535074,
2011-08-27,18.176935369362905,,4.8015375404979475,
2011-08-28,17.674138761099893,,4.555545158165387,
2011-08-29,17.563728698027052,,4.759080836642397,
2011-08-30,17.872286256825348,,4.589477866888644,
2011-08-31,15.556935872510635,,5.331543747369295,
2011-09-01,15.275521935436103,,5.322495252502171,
2011-09-02,14.87160548040182,,4.863228485317358,
2011-09-03,14.360145693233743,,4.793548973055978,
2011-09-04,14.411675305726725,,4.643637474816616,
2011-09-05,16.544503808900828,,4.742991992568807,
2011-09-06,15.17681119175613,,4.577024883644239,
2011-09-07,16.392217120900302,,4.169126072654453,
2011-09-08,14.03309629777068,,3.8702095667359964,
2011-09-09,13.970388012232572,,3.623215808022699,
2011-09-10,14.494382903512502,,4.135666763071029,
2011-09-11,15.339706463262615,,3.268279518573608,
2011-09-12,16.051449878622748,,3.400795636100611,
2011-09-13,16.617883564327133,,3.291985276771797,
2011-09-14,15.613234542471352,,3.960945849234063,
2011-09-15,14.74263706290084,,4.389667409953028,
2011-09-16,15.68630484003916,,3.659185543191257,
2011-09-17,15.05612200900774,,3.8351633860018395,
2011-09-18,13.281824124782531,,2.8217910933519987,
2011-09-19,12.178494999104192,,3.221212077232496,
2011-09-20,11.630288481604495,,3.348315107737761,
2011-09-21,12.913732617864472,,3.5172177530725532,
2011-09-22,13.353455362026017,,3.4899375419518868,
2011-09-23,14.28567724585955,,3.695346062832486,
2011-09-24,13.563451789206844,,3.0928838879975973,
2011-09-25,13.727119915181133,,3.0988671401524015,
2011-09-26,14.368203882881891,,2.536120941930804,
2011-09-27,13.660884115954678,,2.8323533250642683,
2011-09-28,14.050752634787807,,2.2123036728997216,
2011-09-29,12.946676019248116,,2.337940120947516,
2011-09-30,12.49774657195329,,2.92575862727057,
2011-10-01,12.126183881559168,,2.843541457333353,
2011-10-02,10.85411811033114,,2.7260381350554583,
2011-10-03,11.947848642197917,,2.0258055112794575,
2011-10-04,11.530474471164217,,1.2882149050263516,
2011-10-05,11.781125222190653,,1.3695967500042117,
2011-10-06,12.482903888440482,,1.4436354370885742,
2011-10-07,12.897404168632692,,1.1834579739112339,
2011-10-08,13.41439713864087,,0.8202159590822061,
2011-10-09,12.8237804093373,,0.602782632090333,
2011-10-10,11.984631672830403,,0.5630024591044294,
2011-10-11,11.773518144573522,,0.7370797434802856,
2011-10-12,9.660540426566552,,0.7138663026884083,
2011-10-13,8.433621021113872,,0.6770018014227475,
2011-10-14,7.687939619537411,,0.2641817083623217,
2011-10-15,7.520351529553061,,0.3606199313007814,
2011-10-16,9.043300179110862,,0.4036699999037295,
2011-10-17,8.506895542390675,,-0.20276491565851218,
2011-10-18,8.728038246825719,,-0.1293744402663255,
2011-10-19,10.859574910646293,,0.28325716550795943,
2011-10-20,10.328959893314847,,0.10118491331711552,
2011-10-21,11.234007843872616,,-0.18200522301539473,
2011-10-22,9.826178170832575,,-0.4597308338570089,
2011-10-23,9.678574504471058,,-1.1871732728174444,
2011-10-24,8.645886433156864,,-1.0873091757566566,
2011-10-25,8.620412995800649,,-1.209299540434836,
2011-10-26,9.982108617046013,,-1.081886606735015,
2011-10-27,7.818565543121425,,-1.4222265888874184,
2011-10-28,8.862719755494235,,-0.8224509852315323,
2011-10-29,9.322271251529251,,-1.3027783559106483,
2011-10-30,8.610501993698476,,-1.809412632541744,
2011-10-31,7.054929981182799,,-1.8175703465609432,
2011-11-01,7.752969305256007,,-1.6581011066010372,
2011-11-02,7.484934345263807,,-1.7121656308913349,
2011-11-03,8.17737629901125,,-0.9896358019272242,
2011-11-04,8.37475027666726,,-1.4249500070832055,
2011-11-05,10.37467757648946,,-1.7297928968682728,
2011-11-06,9.531328720316246,,-2.325716393693342,
2011-11-07,7.966297817687528,,-2.5690244982211397,
2011-11-08,8.280617529424017,,-2.774306501350617,
2011-11-09,8.516260141719826,,-2.7171773236736,
2011-11-10,10.015242398047867,,-2.762220468923233,
2011-11-11,10.402901307659048,,-2.295765728944004,
2011-11-12,10.067906500242458,,-2.6717284881340717,
2011-11-13,11.128939375859964,,-2.7249386011841956,
2011-11-14,8.657282684048207,,-2.789871825637807,
2011-11-15,7.554334083048342,,-3.215284606158968,
2011-11-16,6.406785208575879,,-3.5222748154592947,
2011-11-17,6.216641239053677,,-3.6248754716956406,
2011-11-18,4.868635331131729,,-4.106597226953842,
2011-11-19,6.308916871039433,,-3.760166295008863,
2011-11-20,6.258290388503082,,-3.672875241732918,
2011-11-21,4.694928866223214,,-4.159227638079861,
2011-11-22,4.117587074941796,,-4.14247860189995,
2011-11-23,5.279467898688137,,-4.1227912015795765,
2011-11-24,6.6938067974323054,,-4.088546654618466,
2011-11-25,9.04604320447186,,-4.276729203479179,
2011-11-26,11.765435822652046,,-4.534289340010206,
2011-11-27,10.642339720863337,,-4.623830623681831,
2011-11-28,8.144519637679803,,-4.047985313405119,
2011-11-29,4.9985395507280845,,-3.3095738417076146,
2011-11-30,5.6499938984087095,,-3.385304418643124,
2011-12-01,4.783595056399308,,-3.6443249143870045,
2011-12-02,4.62902530534977,,-4.443675352755058,
2011-12-03,4.259997976030999,,-4.757652427802237,
2011-12-04,4.54296231190059,,-4.750214291040534,
2011-12-05,6.165343672939769,,-4.709616080217891,
2011-12-06,6.186945277436742,,-4.8843376433994985,
2011-12-07,5.8003775343359045,,-4.503013214639321,
2011-12-08,4.454973972944895,,-4.85660259641363,
2011-12-09,2.724464969653748,,-5.664208967626162,
2011-12-10,2.9177656702978214,,-5.491371972474416,
2011-12-11,3.5512183216438307,,-5.274587045375893,
2011-12-12,6.16031281782638,,-5.574190691111573,
2011-12-13,6.001632159537575,,-5.4181723025797535,
2011-12-14,6.894176210049412,,-5.991804903916638,
2011-12-15,5.721706018999122,,-6.337151849879007,
2011-12-16,4.059924335943448,,-6.067870347384609,
2011-12-17,3.142734369817844,,-5.926989961728983,
2011-12-18,2.7713798407454,,-5.661223654889931,
2011-12-19,5.919226126640046,,-6.007194840120776,
2011-12-20,4.56680514674753,,-6.09920847592049,
2011-12-21,5.596435408454053,,-6.3815560503961635,
2011-12-22,4.212514990071009,,-6.489618303840215,
2011-12-23,5.43077757897863,,-6.805813144841137,
2011-12-24,5.613794442948981,,-6.594778354805328,
2011-12-25,5.078756064009379,,-5.965548681798862,
