date,temp_max,temp_min,temp_mean,precipitation,wind_speed_max,humidity_mean,pressure_mean
2011-07-09,22.896681977508976,12.896681977508976,17.896681977508976,2.5679564375774437,18.289299958780482,,
2011-07-10,23.281933659342574,13.281933659342574,18.281933659342574,5.157166082401031,13.204562984513034,,
2011-07-11,21.94179913276941,11.941799132769411,16.94179913276941,0.0,14.507341913827734,,
2011-07-12,23.15543886329689,13.15543886329689,18.15543886329689,0.0,18.46811114835542,,
2011-07-13,24.235714303029948,14.235714303029948,19.235714303029948,0.0,11.29452855204217,,
2011-07-14,21.523957728602845,11.523957728602845,16.523957728602845,0.0,19.819882929111248,,
2011-07-15,20.405703965515464,10.405703965515464,15.405703965515464,0.0,8.262018240201932,,
2011-07-16,21.33967736210254,11.339677362102542,16.33967736210254,2.165559965263081,16.532754839694125,,
2011-07-17,21.4606641864921,11.4606641864921,16.4606641864921,1.0519242868356316,14.545505013386963,,
2011-07-18,21.904167598359066,11.904167598359066,16.904167598359066,0.0,19.136708982119895,,
2011-07-19,21.20998960017976,11.20998960017976,16.20998960017976,0.0,8.128130190680075,,
2011-07-20,22.80123458365164,12.801234583651642,17.80123458365164,0.09190036787739786,7.346044386043944,,
2011-07-21,23.790797006731413,13.790797006731413,18.790797006731413,5.178438035123843,18.750221929305685,,
2011-07-22,23.626374986930774,13.626374986930774,18.626374986930774,0.0,13.045389292254063,,
2011-07-23,24.7811104297663,14.7811104297663,19.7811104297663,0.0,14.545989481158973,,
2011-07-24,24.79350679515822,14.793506795158219,19.79350679515822,0.0,11.70125419545431,,
2011-07-25,23.205164680240358,13.205164680240358,18.205164680240358,0.0,19.564051899136185,,
2011-07-26,23.561503931414915,13.561503931414915,18.561503931414915,0.0,16.496081052050194,,
2011-07-27,22.211694039987037,12.211694039987037,17.211694039987037,0.0,16.203320440285218,,
2011-07-28,23.464926953911913,13.464926953911913,18.464926953911913,0.0,9.151897659125693,,
2011-07-29,23.220828537517733,13.220828537517733,18.220828537517733,0.0,17.50752776602201,,
2011-07-30,22.88011770797842,12.880117707978421,17.88011770797842,0.0,10.038935406212603,,
2011-07-31,22.037815464795994,12.037815464795994,17.037815464795994,0.0,11.707234861593626,,
2011-08-01,23.72324158070764,13.72324158070764,18.72324158070764,0.8877114646391651,8.173261676074247,,
2011-08-02,23.240826876257135,13.240826876257135,18.240826876257135,3.9644791611079184,14.217292627077942,,
2011-08-03,22.564252825860223,12.564252825860223,17.564252825860223,2.1522564587824187,20.32236630033655,,
2011-08-04,22.171163674508016,12.171163674508016,17.171163674508016,0.9438344257417854,16.1334749458159,,
2011-08-05,22.945820648345826,12.945820648345826,17.945820648345826,1.9551853208882037,12.790895467517483,,
2011-08-06,23.27574242631575,13.275742426315752,18.27574242631575,0.0,15.545731590505943,,
2011-08-07,23.55074949503203,13.55074949503203,18.55074949503203,0.0,15.518069860671085,,
2011-08-08,23.751695359562845,13.751695359562845,18.751695359562845,0.0,15.330343419632461,,
2011-08-09,25.93150743355304,15.93150743355304,20.93150743355304,0.0,15.886672151299116,,
2011-08-10,24.385286096727285,14.385286096727285,19.385286096727285,0.0,9.800028230274869,,
2011-08-11,23.160954824042047,13.160954824042047,18.160954824042047,0.0,15.532691800151055,,
2011-08-12,21.926539852432697,11.926539852432697,16.926539852432697,1.596013075583637,6.223758153498055,,
2011-08-13,22.76204547217255,12.762045472172549,17.76204547217255,0.10890470318868992,17.878118042019892,,
2011-08-14,23.945829735806598,13.945829735806598,18.945829735806598,0.4455107937960174,9.486254040448099,,
2011-08-15,23.265764202596298,13.265764202596298,18.265764202596298,0.0,20.88798915079458,,
2011-08-16,21.900512078889548,11.900512078889548,16.900512078889548,3.3022629790559432,2.7738186816909796,,
2011-08-17,20.94535112265945,10.94535112265945,15.94535112265945,0.7897856496766031,23.37212471263357,,
2011-08-18,22.0279985322067,12.027998532206698,17.0279985322067,0.0,6.803896616110427,,
2011-08-19,22.87768828320632,12.877688283206322,17.87768828320632,0.0,9.000326854314341,,
2011-08-20,23.212471487339123,13.212471487339123,18.212471487339123,0.0,16.495285189705005,,
2011-08-21,21.976026461813635,11.976026461813635,16.976026461813635,0.0,18.0935749221229,,
2011-08-22,22.166812958701566,12.166812958701566,17.166812958701566,0.0,13.583072867419746,,
2011-08-23,22.140381130959536,12.140381130959536,17.140381130959536,0.0,19.463030261289358,,
2011-08-24,22.22237223669591,12.22237223669591,17.22237223669591,1.7109282891697735,11.017228736219701,,
2011-08-25,23.040652550636143,13.040652550636143,18.040652550636143,0.0,13.001540266089794,,
2011-08-26,22.813162129276535,12.813162129276535,17.813162129276535,0.0,13.489610287588144,,
2011-08-27,23.176935369362905,13.176935369362905,18.176935369362905,0.9020313258707116,12.30802070910875,,
2011-08-28,22.674138761099893,12.674138761099893,17.674138761099893,0.0,5.3291071280438835,,
2011-08-29,22.563728698027052,12.563728698027052,17.563728698027052,0.0,14.87666466745753,,
2011-08-30,22.872286256825348,12.872286256825348,17.872286256825348,0.0,14.424964231486342,,
2011-08-31,20.556935872510635,10.556935872510635,15.556935872510635,0.0,20.390913818551688,,
2011-09-01,20.275521935436103,10.275521935436103,15.275521935436103,0.0,8.570277921480528,,
2011-09-02,19.87160548040182,9.871605480401819,14.871605480401819,0.6842791483919854,11.802963379651544,,
2011-09-03,19.360145693233747,9.360145693233745,14.360145693233745,0.13529533122141052,21.017456127617727,,
2011-09-04,19.411675305726725,9.411675305726725,14.411675305726725,0.0,16.46644430642176,,
2011-09-05,21.544503808900828,11.544503808900828,16.544503808900828,0.0,17.74689843078186,,
2011-09-06,20.17681119175613,10.17681119175613,15.17681119175613,0.0,17.267168116697658,,
2011-09-07,21.392217120900302,11.392217120900302,16.392217120900302,0.0,17.28935823717277,,
2011-09-08,19.03309629777068,9.03309629777068,14.03309629777068,0.0,24.105249974238408,,
2011-09-09,18.970388012232572,8.970388012232572,13.970388012232572,0.1147353658822382,15.457703289901586,,
2011-09-10,19.494382903512502,9.494382903512502,14.494382903512502,0.8786396479101016,9.943283615786306,,
2011-09-11,20.339706463262615,10.339706463262617,15.339706463262617,0.0,18.193987431139455,,
2011-09-12,21.051449878622748,11.051449878622748,16.051449878622748,0.0,12.16724162886446,,
2011-09-13,21.617883564327133,11.617883564327133,16.617883564327133,3.9059232501389816,14.450315117908545,,
2011-09-14,20.613234542471353,10.613234542471352,15.613234542471352,0.0,16.850905008778593,,
2011-09-15,19.74263706290084,9.742637062900839,14.742637062900839,0.0,10.893228423905724,,
2011-09-16,20.68630484003916,10.68630484003916,15.68630484003916,3.351001540936823,12.44852626090116,,
2011-09-17,20.05612200900774,10.05612200900774,15.05612200900774,0.0,17.379242855352057,,
2011-09-18,18.28182412478253,8.281824124782533,13.281824124782533,0.0,12.256775143954641,,
2011-09-19,17.178494999104192,7.178494999104192,12.178494999104192,0.0,19.866926579951787,,
2011-09-20,16.630288481604495,6.630288481604495,11.630288481604495,0.0,10.069212010686842,,
2011-09-21,17.913732617864472,7.913732617864472,12.913732617864472,0.0,10.052378117942158,,
